Ensembl Gene ID,Ensembl Transcript ID,Fruitfly Ensembl Gene ID
ENSDARG00000102061,ENSDART00000159165,
ENSDARG00000056600,ENSDART00000079115,FBgn0020389
ENSDARG00000008816,ENSDART00000016946,FBgn0001098
ENSDARG00000023920,ENSDART00000034550,FBgn0002121
ENSDARG00000051888,ENSDART00000073596,FBgn0035715
ENSDARG00000010641,ENSDART00000039969,FBgn0260795
ENSDARG00000070644,ENSDART00000103934,FBgn0033437
ENSDARG00000070644,ENSDART00000103934,FBgn0037323
ENSDARG00000070644,ENSDART00000103934,FBgn0039864
ENSDARG00000070644,ENSDART00000103934,FBgn0033434
ENSDARG00000070644,ENSDART00000103934,FBgn0053965
ENSDARG00000070644,ENSDART00000103934,FBgn0023525
ENSDARG00000070644,ENSDART00000103934,FBgn0029608
ENSDARG00000070644,ENSDART00000103934,FBgn0038966
ENSDARG00000070644,ENSDART00000103934,FBgn0039106
ENSDARG00000070644,ENSDART00000103934,FBgn0050339
ENSDARG00000070644,ENSDART00000103934,FBgn0053514
ENSDARG00000070644,ENSDART00000103934,FBgn0039107
ENSDARG00000070644,ENSDART00000103934,FBgn0053966
ENSDARG00000070644,ENSDART00000103934,FBgn0036289
ENSDARG00000070644,ENSDART00000103934,FBgn0035636
ENSDARG00000070644,ENSDART00000103934,FBgn0029863
ENSDARG00000070644,ENSDART00000103934,FBgn0051636
ENSDARG00000044811,ENSDART00000065859,FBgn0019949
ENSDARG00000024478,ENSDART00000028617,FBgn0037714
ENSDARG00000024478,ENSDART00000028617,FBgn0052832
ENSDARG00000024478,ENSDART00000028617,FBgn0037715
ENSDARG00000029058,ENSDART00000048144,FBgn0263979
ENSDARG00000014244,ENSDART00000128730,FBgn0003742
ENSDARG00000090454,ENSDART00000130104,FBgn0001105
ENSDARG00000016687,ENSDART00000023089,FBgn0034432
ENSDARG00000038068,ENSDART00000163782,FBgn0035720
ENSDARG00000038068,ENSDART00000163782,FBgn0003261
ENSDARG00000038068,ENSDART00000163782,FBgn0029979
ENSDARG00000016867,ENSDART00000021462,
ENSDARG00000052170,ENSDART00000073970,FBgn0259749
ENSDARG00000014572,ENSDART00000016658,FBgn0033844
ENSDARG00000058538,ENSDART00000101204,
ENSDARG00000057867,ENSDART00000051807,FBgn0063485
ENSDARG00000006642,ENSDART00000025285,FBgn0038723
ENSDARG00000037517,ENSDART00000109899,FBgn0035449
ENSDARG00000070435,ENSDART00000103357,FBgn0028379
ENSDARG00000070435,ENSDART00000103357,FBgn0029687
ENSDARG00000088347,ENSDART00000124104,FBgn0039169
ENSDARG00000056856,ENSDART00000040727,
ENSDARG00000020847,ENSDART00000017646,FBgn0032373
ENSDARG00000020847,ENSDART00000017646,FBgn0038613
ENSDARG00000020847,ENSDART00000017646,FBgn0028671
ENSDARG00000020847,ENSDART00000017646,FBgn0028670
ENSDARG00000010281,ENSDART00000138554,
ENSDARG00000005891,ENSDART00000014153,FBgn0036211
ENSDARG00000099532,ENSDART00000159130,FBgn0026076
ENSDARG00000054749,ENSDART00000076997,FBgn0032196
ENSDARG00000037361,ENSDART00000054367,FBgn0267330
ENSDARG00000034240,ENSDART00000046973,FBgn0034577
ENSDARG00000075989,ENSDART00000099803,FBgn0032859
ENSDARG00000100129,ENSDART00000168030,FBgn0004656
ENSDARG00000013670,ENSDART00000100032,FBgn0023529
ENSDARG00000069742,ENSDART00000101718,FBgn0039632
ENSDARG00000045051,ENSDART00000066233,FBgn0033657
ENSDARG00000045051,ENSDART00000066233,FBgn0033028
ENSDARG00000044691,ENSDART00000065670,FBgn0036428
ENSDARG00000018426,ENSDART00000122540,FBgn0036857
ENSDARG00000056152,ENSDART00000100867,
ENSDARG00000008805,ENSDART00000047857,FBgn0005654
ENSDARG00000008200,ENSDART00000139963,FBgn0035978
ENSDARG00000057513,ENSDART00000154813,
ENSDARG00000027154,ENSDART00000028946,FBgn0034345
ENSDARG00000016856,ENSDART00000008326,
ENSDARG00000017842,ENSDART00000111860,FBgn0039875
ENSDARG00000035890,ENSDART00000052104,FBgn0036169
ENSDARG00000009724,ENSDART00000124968,FBgn0034277
ENSDARG00000104773,ENSDART00000170917,FBgn0001291
ENSDARG00000105040,ENSDART00000164776,FBgn0035179
ENSDARG00000010482,ENSDART00000014785,
ENSDARG00000032575,ENSDART00000041960,FBgn0004907
ENSDARG00000009978,ENSDART00000004679,
ENSDARG00000019941,ENSDART00000004920,FBgn0032640
ENSDARG00000004378,ENSDART00000136695,FBgn0262733
ENSDARG00000102362,ENSDART00000171944,FBgn0028646
ENSDARG00000024433,ENSDART00000028219,
ENSDARG00000035556,ENSDART00000051546,
ENSDARG00000016607,ENSDART00000014721,
ENSDARG00000094857,ENSDART00000146276,
ENSDARG00000039429,ENSDART00000057605,FBgn0026602
ENSDARG00000039429,ENSDART00000057605,FBgn0037995
ENSDARG00000039429,ENSDART00000057605,FBgn0036337
ENSDARG00000101984,ENSDART00000157746,
ENSDARG00000033566,ENSDART00000043156,
ENSDARG00000006840,ENSDART00000024379,FBgn0038074
ENSDARG00000038964,ENSDART00000056878,FBgn0026319
ENSDARG00000043236,ENSDART00000002166,FBgn0000404
ENSDARG00000043011,ENSDART00000063152,FBgn0031697
ENSDARG00000043011,ENSDART00000063152,FBgn0035287
ENSDARG00000102009,ENSDART00000172175,FBgn0004889
ENSDARG00000030957,ENSDART00000045099,
ENSDARG00000070584,ENSDART00000037379,FBgn0030529
ENSDARG00000002190,ENSDART00000018472,FBgn0035589
ENSDARG00000055395,ENSDART00000077751,
ENSDARG00000100055,ENSDART00000171073,FBgn0035238
ENSDARG00000103759,ENSDART00000165949,FBgn0038924
ENSDARG00000103759,ENSDART00000165949,FBgn0036346
ENSDARG00000071426,ENSDART00000105584,FBgn0036008
ENSDARG00000027009,ENSDART00000126470,
ENSDARG00000074671,ENSDART00000100327,
ENSDARG00000071478,ENSDART00000105721,
ENSDARG00000039008,ENSDART00000140799,FBgn0047135
ENSDARG00000036721,ENSDART00000053325,FBgn0033074
ENSDARG00000036721,ENSDART00000053325,FBgn0016041
ENSDARG00000008637,ENSDART00000165753,FBgn0266369
ENSDARG00000104018,ENSDART00000172320,FBgn0030982
ENSDARG00000104018,ENSDART00000172320,FBgn0051715
ENSDARG00000021372,ENSDART00000022688,FBgn0028397
ENSDARG00000041505,ENSDART00000101470,FBgn0031285
ENSDARG00000023303,ENSDART00000039386,FBgn0029911
ENSDARG00000008884,ENSDART00000124499,
ENSDARG00000021702,ENSDART00000030141,FBgn0030520
ENSDARG00000056059,ENSDART00000078484,FBgn0003346
ENSDARG00000007034,ENSDART00000133156,FBgn0267791
ENSDARG00000016399,ENSDART00000022765,FBgn0036187
ENSDARG00000101735,ENSDART00000172624,FBgn0029778
ENSDARG00000025254,ENSDART00000148961,
ENSDARG00000079110,ENSDART00000111623,FBgn0031196
ENSDARG00000023394,ENSDART00000038602,FBgn0034611
ENSDARG00000057691,ENSDART00000171062,FBgn0040284
ENSDARG00000009342,ENSDART00000145815,FBgn0030329
ENSDARG00000056008,ENSDART00000078423,FBgn0039830
ENSDARG00000027744,ENSDART00000036939,
ENSDARG00000103163,ENSDART00000165868,FBgn0037828
ENSDARG00000103163,ENSDART00000165868,FBgn0036928
ENSDARG00000018898,ENSDART00000009952,FBgn0266410
ENSDARG00000039093,ENSDART00000167859,FBgn0001124
ENSDARG00000101482,ENSDART00000160690,FBgn0042710
ENSDARG00000101482,ENSDART00000160690,FBgn0001186
ENSDARG00000101482,ENSDART00000160690,FBgn0042711
ENSDARG00000101482,ENSDART00000160690,FBgn0001187
ENSDARG00000100515,ENSDART00000160712,
ENSDARG00000105142,ENSDART00000170758,FBgn0032373
ENSDARG00000105142,ENSDART00000170758,FBgn0038613
ENSDARG00000105142,ENSDART00000170758,FBgn0028671
ENSDARG00000105142,ENSDART00000170758,FBgn0028670
ENSDARG00000027169,ENSDART00000036906,FBgn0267727
ENSDARG00000058230,ENSDART00000081059,FBgn0015806
ENSDARG00000043211,ENSDART00000063434,
ENSDARG00000070682,ENSDART00000104031,FBgn0051475
ENSDARG00000099148,ENSDART00000172515,FBgn0250753
ENSDARG00000037318,ENSDART00000124539,FBgn0014868
ENSDARG00000030237,ENSDART00000023470,FBgn0030703
ENSDARG00000041182,ENSDART00000060363,FBgn0003279
ENSDARG00000019924,ENSDART00000014088,FBgn0028833
ENSDARG00000028327,ENSDART00000030211,FBgn0028894
ENSDARG00000016474,ENSDART00000028044,
ENSDARG00000042816,ENSDART00000062845,
ENSDARG00000055912,ENSDART00000078316,FBgn0032451
ENSDARG00000015887,ENSDART00000124748,
ENSDARG00000043371,ENSDART00000063662,FBgn0036328
ENSDARG00000043371,ENSDART00000063662,FBgn0262559
ENSDARG00000043371,ENSDART00000063662,FBgn0036327
ENSDARG00000020364,ENSDART00000051313,FBgn0032820
ENSDARG00000098589,ENSDART00000162998,FBgn0264294
ENSDARG00000014361,ENSDART00000013839,
ENSDARG00000013732,ENSDART00000067053,FBgn0035251
ENSDARG00000030465,ENSDART00000048206,
ENSDARG00000075758,ENSDART00000112394,FBgn0004907
ENSDARG00000038865,ENSDART00000056745,FBgn0032775
ENSDARG00000038865,ENSDART00000056745,FBgn0031813
ENSDARG00000068978,ENSDART00000099984,FBgn0033162
ENSDARG00000021346,ENSDART00000006513,FBgn0039635
ENSDARG00000039931,ENSDART00000058407,FBgn0031359
ENSDARG00000019160,ENSDART00000099723,FBgn0030581
ENSDARG00000018478,ENSDART00000013863,FBgn0014031
ENSDARG00000100611,ENSDART00000169064,FBgn0026149
ENSDARG00000017602,ENSDART00000020603,FBgn0039858
ENSDARG00000037158,ENSDART00000054026,FBgn0002638
ENSDARG00000020114,ENSDART00000010993,FBgn0260795
ENSDARG00000005481,ENSDART00000130107,FBgn0000250
ENSDARG00000031795,ENSDART00000048977,FBgn0030321
ENSDARG00000020956,ENSDART00000024084,FBgn0003067
ENSDARG00000020956,ENSDART00000024084,FBgn0034356
ENSDARG00000053571,ENSDART00000075619,FBgn0035839
ENSDARG00000014463,ENSDART00000005263,FBgn0029711
ENSDARG00000014386,ENSDART00000024064,
ENSDARG00000055455,ENSDART00000058503,
ENSDARG00000018432,ENSDART00000017142,
ENSDARG00000010238,ENSDART00000003983,FBgn0037220
ENSDARG00000019223,ENSDART00000011910,FBgn0051712
ENSDARG00000019810,ENSDART00000016135,FBgn0262975
ENSDARG00000041449,ENSDART00000060764,FBgn0020767
ENSDARG00000039515,ENSDART00000042970,
ENSDARG00000011870,ENSDART00000012791,FBgn0020378
ENSDARG00000002745,ENSDART00000025509,FBgn0036997
ENSDARG00000088524,ENSDART00000066943,
ENSDARG00000099185,ENSDART00000164702,FBgn0035398
ENSDARG00000039452,ENSDART00000057638,FBgn0042710
ENSDARG00000039452,ENSDART00000057638,FBgn0001186
ENSDARG00000039452,ENSDART00000057638,FBgn0042711
ENSDARG00000039452,ENSDART00000057638,FBgn0001187
ENSDARG00000004318,ENSDART00000012132,
ENSDARG00000010572,ENSDART00000027214,FBgn0052103
ENSDARG00000031483,ENSDART00000131508,
ENSDARG00000032405,ENSDART00000049170,
ENSDARG00000030560,ENSDART00000044096,FBgn0036451
ENSDARG00000054804,ENSDART00000077059,FBgn0034282
ENSDARG00000042534,ENSDART00000062366,FBgn0030648
ENSDARG00000043209,ENSDART00000063418,
ENSDARG00000007603,ENSDART00000031234,FBgn0004574
ENSDARG00000099241,ENSDART00000162617,FBgn0004177
ENSDARG00000075261,ENSDART00000166855,
ENSDARG00000095046,ENSDART00000145868,FBgn0027903
ENSDARG00000032553,ENSDART00000149640,FBgn0264785
ENSDARG00000078619,ENSDART00000102681,FBgn0035348
ENSDARG00000078619,ENSDART00000102681,FBgn0034898
ENSDARG00000014428,ENSDART00000136262,FBgn0042693
ENSDARG00000038064,ENSDART00000055487,FBgn0037231
ENSDARG00000045257,ENSDART00000066558,
ENSDARG00000028346,ENSDART00000030444,
ENSDARG00000071060,ENSDART00000104831,FBgn0263251
ENSDARG00000032849,ENSDART00000044838,FBgn0027608
ENSDARG00000032849,ENSDART00000044838,FBgn0043070
ENSDARG00000035858,ENSDART00000052061,FBgn0035499
ENSDARG00000021811,ENSDART00000034580,FBgn0000253
ENSDARG00000087927,ENSDART00000128284,FBgn0036648
ENSDARG00000004037,ENSDART00000026189,FBgn0026634
ENSDARG00000025269,ENSDART00000135164,FBgn0086346
ENSDARG00000010411,ENSDART00000162030,FBgn0028582
ENSDARG00000105116,ENSDART00000167937,FBgn0014002
ENSDARG00000070055,ENSDART00000102501,FBgn0037884
ENSDARG00000010279,ENSDART00000053405,FBgn0040285
ENSDARG00000041068,ENSDART00000060166,FBgn0001125
ENSDARG00000057484,ENSDART00000080173,FBgn0265298
ENSDARG00000054191,ENSDART00000076333,FBgn0250906
ENSDARG00000003429,ENSDART00000020631,FBgn0263396
ENSDARG00000090228,ENSDART00000171329,
ENSDARG00000001953,ENSDART00000041402,FBgn0027621
ENSDARG00000029936,ENSDART00000164091,FBgn0038401
ENSDARG00000018529,ENSDART00000020541,FBgn0032271
ENSDARG00000018529,ENSDART00000020541,FBgn0033999
ENSDARG00000018529,ENSDART00000020541,FBgn0038068
ENSDARG00000018529,ENSDART00000020541,FBgn0034990
ENSDARG00000018529,ENSDART00000020541,FBgn0051091
ENSDARG00000018529,ENSDART00000020541,FBgn0051089
ENSDARG00000018529,ENSDART00000020541,FBgn0032265
ENSDARG00000018529,ENSDART00000020541,FBgn0024740
ENSDARG00000018529,ENSDART00000020541,FBgn0023496
ENSDARG00000018529,ENSDART00000020541,FBgn0032266
ENSDARG00000018529,ENSDART00000020541,FBgn0023495
ENSDARG00000018529,ENSDART00000020541,FBgn0042207
ENSDARG00000018529,ENSDART00000020541,FBgn0032981
ENSDARG00000018529,ENSDART00000020541,FBgn0031533
ENSDARG00000018529,ENSDART00000020541,FBgn0043825
ENSDARG00000018529,ENSDART00000020541,FBgn0038067
ENSDARG00000018529,ENSDART00000020541,FBgn0051871
ENSDARG00000018529,ENSDART00000020541,FBgn0038070
ENSDARG00000018529,ENSDART00000020541,FBgn0038069
ENSDARG00000018529,ENSDART00000020541,FBgn0051872
ENSDARG00000018529,ENSDART00000020541,FBgn0265264
ENSDARG00000018529,ENSDART00000020541,FBgn0036996
ENSDARG00000018529,ENSDART00000020541,FBgn0032264
ENSDARG00000020893,ENSDART00000103385,FBgn0037970
ENSDARG00000020893,ENSDART00000103385,FBgn0260743
ENSDARG00000039279,ENSDART00000057386,FBgn0039188
ENSDARG00000099499,ENSDART00000159787,FBgn0052230
ENSDARG00000006220,ENSDART00000125852,FBgn0040252
ENSDARG00000006220,ENSDART00000125852,FBgn0040257
ENSDARG00000006220,ENSDART00000125852,FBgn0040259
ENSDARG00000006220,ENSDART00000125852,FBgn0051002
ENSDARG00000006220,ENSDART00000125852,FBgn0026314
ENSDARG00000006220,ENSDART00000125852,FBgn0050438
ENSDARG00000006220,ENSDART00000125852,FBgn0039085
ENSDARG00000006220,ENSDART00000125852,FBgn0040251
ENSDARG00000006220,ENSDART00000125852,FBgn0040253
ENSDARG00000006220,ENSDART00000125852,FBgn0036842
ENSDARG00000006220,ENSDART00000125852,FBgn0038886
ENSDARG00000006220,ENSDART00000125852,FBgn0039086
ENSDARG00000006220,ENSDART00000125852,FBgn0032684
ENSDARG00000006220,ENSDART00000125852,FBgn0026315
ENSDARG00000006220,ENSDART00000125852,FBgn0027073
ENSDARG00000006220,ENSDART00000125852,FBgn0040250
ENSDARG00000006220,ENSDART00000125852,FBgn0040256
ENSDARG00000006220,ENSDART00000125852,FBgn0034605
ENSDARG00000006220,ENSDART00000125852,FBgn0039087
ENSDARG00000006220,ENSDART00000125852,FBgn0040255
ENSDARG00000004851,ENSDART00000051414,FBgn0025635
ENSDARG00000036549,ENSDART00000115081,FBgn0036623
ENSDARG00000036549,ENSDART00000115081,FBgn0036622
ENSDARG00000102744,ENSDART00000170894,
ENSDARG00000016691,ENSDART00000103319,FBgn0027865
ENSDARG00000003021,ENSDART00000009184,
ENSDARG00000101578,ENSDART00000164349,FBgn0024371
ENSDARG00000102195,ENSDART00000157964,
ENSDARG00000030064,ENSDART00000044876,
ENSDARG00000001244,ENSDART00000149241,FBgn0036340
ENSDARG00000044339,ENSDART00000136920,
ENSDARG00000015343,ENSDART00000017728,FBgn0004654
ENSDARG00000102365,ENSDART00000171041,FBgn0039066
ENSDARG00000007323,ENSDART00000015193,FBgn0086656
ENSDARG00000003382,ENSDART00000100924,FBgn0031452
ENSDARG00000003808,ENSDART00000009182,
ENSDARG00000025605,ENSDART00000038315,FBgn0016983
ENSDARG00000038563,ENSDART00000056294,FBgn0033005
ENSDARG00000053101,ENSDART00000075080,FBgn0030468
ENSDARG00000052438,ENSDART00000074294,FBgn0011742
ENSDARG00000013472,ENSDART00000027740,FBgn0032705
ENSDARG00000006899,ENSDART00000061753,FBgn0038450
ENSDARG00000006899,ENSDART00000061753,FBgn0034142
ENSDARG00000006899,ENSDART00000061753,FBgn0085371
ENSDARG00000006899,ENSDART00000061753,FBgn0033464
ENSDARG00000006899,ENSDART00000061753,FBgn0038449
ENSDARG00000006899,ENSDART00000061753,FBgn0043792
ENSDARG00000006899,ENSDART00000061753,FBgn0038032
ENSDARG00000006899,ENSDART00000061753,FBgn0034143
ENSDARG00000006899,ENSDART00000061753,FBgn0038751
ENSDARG00000006899,ENSDART00000061753,FBgn0038033
ENSDARG00000006899,ENSDART00000061753,FBgn0029821
ENSDARG00000006899,ENSDART00000061753,FBgn0038451
ENSDARG00000006899,ENSDART00000061753,FBgn0039131
ENSDARG00000006899,ENSDART00000061753,FBgn0032055
ENSDARG00000006899,ENSDART00000061753,FBgn0034145
ENSDARG00000006899,ENSDART00000061753,FBgn0039620
ENSDARG00000006899,ENSDART00000061753,FBgn0023550
ENSDARG00000053979,ENSDART00000076103,FBgn0039402
ENSDARG00000015822,ENSDART00000086954,FBgn0034897
ENSDARG00000104538,ENSDART00000168228,FBgn0035236
ENSDARG00000074084,ENSDART00000110048,FBgn0035437
ENSDARG00000036840,ENSDART00000104254,
ENSDARG00000020926,ENSDART00000162872,
ENSDARG00000015524,ENSDART00000003428,FBgn0036030
ENSDARG00000074378,ENSDART00000122628,FBgn0001291
ENSDARG00000033738,ENSDART00000014983,FBgn0004687
ENSDARG00000002659,ENSDART00000004474,FBgn0052371
ENSDARG00000002659,ENSDART00000004474,FBgn0027066
ENSDARG00000002659,ENSDART00000004474,FBgn0051907
ENSDARG00000002659,ENSDART00000004474,FBgn0030191
ENSDARG00000002659,ENSDART00000004474,FBgn0031585
ENSDARG00000002659,ENSDART00000004474,FBgn0034403
ENSDARG00000042876,ENSDART00000062931,
ENSDARG00000008772,ENSDART00000006843,
ENSDARG00000086826,ENSDART00000130131,FBgn0037665
ENSDARG00000009401,ENSDART00000012522,
ENSDARG00000105287,ENSDART00000157826,
ENSDARG00000044001,ENSDART00000064597,
ENSDARG00000041391,ENSDART00000060685,FBgn0045866
ENSDARG00000099766,ENSDART00000171996,FBgn0003514
ENSDARG00000043009,ENSDART00000063150,FBgn0037720
ENSDARG00000009208,ENSDART00000033819,FBgn0259680
ENSDARG00000046143,ENSDART00000040330,FBgn0260972
ENSDARG00000055955,ENSDART00000171160,
ENSDARG00000039830,ENSDART00000058258,
ENSDARG00000039007,ENSDART00000145905,FBgn0000579
ENSDARG00000028336,ENSDART00000032392,FBgn0031417
ENSDARG00000028336,ENSDART00000032392,FBgn0032609
ENSDARG00000028336,ENSDART00000032392,FBgn0031418
ENSDARG00000038106,ENSDART00000055554,
ENSDARG00000033609,ENSDART00000042322,
ENSDARG00000012192,ENSDART00000013376,FBgn0037900
ENSDARG00000013522,ENSDART00000008752,FBgn0003067
ENSDARG00000013522,ENSDART00000008752,FBgn0034356
ENSDARG00000036942,ENSDART00000134266,FBgn0034825
ENSDARG00000036942,ENSDART00000134266,FBgn0263048
ENSDARG00000036942,ENSDART00000134266,FBgn0001128
ENSDARG00000023536,ENSDART00000037664,
ENSDARG00000017794,ENSDART00000049264,FBgn0032910
ENSDARG00000017794,ENSDART00000049264,FBgn0031630
ENSDARG00000015759,ENSDART00000016002,FBgn0032075
ENSDARG00000021184,ENSDART00000027364,FBgn0052062
ENSDARG00000004171,ENSDART00000036891,FBgn0033468
ENSDARG00000057239,ENSDART00000112627,FBgn0035187
ENSDARG00000045510,ENSDART00000066924,FBgn0038855
ENSDARG00000032919,ENSDART00000122520,
ENSDARG00000002635,ENSDART00000005313,
ENSDARG00000009136,ENSDART00000006892,FBgn0034606
ENSDARG00000011157,ENSDART00000025841,FBgn0032796
