Ensembl Gene ID,Ensembl Transcript ID,Fruitfly Ensembl Gene ID
ENSDARG00000070055,ENSDART00000102501,FBgn0037884
ENSDARG00000041068,ENSDART00000060166,FBgn0001125
ENSDARG00000028748,ENSDART00000041609,FBgn0035622
ENSDARG00000090228,ENSDART00000171329,
ENSDARG00000023174,ENSDART00000128839,FBgn0040395
ENSDARG00000001953,ENSDART00000041402,FBgn0027621
ENSDARG00000098401,ENSDART00000157608,FBgn0034363
ENSDARG00000098401,ENSDART00000157608,FBgn0034362
ENSDARG00000098401,ENSDART00000157608,FBgn0030071
ENSDARG00000020893,ENSDART00000103385,FBgn0037970
ENSDARG00000020893,ENSDART00000103385,FBgn0260743
ENSDARG00000087229,ENSDART00000123357,FBgn0266667
ENSDARG00000006220,ENSDART00000125852,FBgn0040252
ENSDARG00000006220,ENSDART00000125852,FBgn0040257
ENSDARG00000006220,ENSDART00000125852,FBgn0040259
ENSDARG00000006220,ENSDART00000125852,FBgn0051002
ENSDARG00000006220,ENSDART00000125852,FBgn0026314
ENSDARG00000006220,ENSDART00000125852,FBgn0050438
ENSDARG00000006220,ENSDART00000125852,FBgn0039085
ENSDARG00000006220,ENSDART00000125852,FBgn0040251
ENSDARG00000006220,ENSDART00000125852,FBgn0040253
ENSDARG00000006220,ENSDART00000125852,FBgn0036842
ENSDARG00000006220,ENSDART00000125852,FBgn0038886
ENSDARG00000006220,ENSDART00000125852,FBgn0039086
ENSDARG00000006220,ENSDART00000125852,FBgn0032684
ENSDARG00000006220,ENSDART00000125852,FBgn0026315
ENSDARG00000006220,ENSDART00000125852,FBgn0027073
ENSDARG00000006220,ENSDART00000125852,FBgn0040250
ENSDARG00000006220,ENSDART00000125852,FBgn0040256
ENSDARG00000006220,ENSDART00000125852,FBgn0034605
ENSDARG00000006220,ENSDART00000125852,FBgn0039087
ENSDARG00000006220,ENSDART00000125852,FBgn0040255
ENSDARG00000036549,ENSDART00000115081,FBgn0036623
ENSDARG00000036549,ENSDART00000115081,FBgn0036622
ENSDARG00000102744,ENSDART00000170894,
ENSDARG00000016691,ENSDART00000103319,FBgn0027865
ENSDARG00000003021,ENSDART00000009184,
ENSDARG00000101578,ENSDART00000164349,FBgn0024371
ENSDARG00000001244,ENSDART00000149241,FBgn0036340
ENSDARG00000044339,ENSDART00000136920,
ENSDARG00000015343,ENSDART00000017728,FBgn0004654
ENSDARG00000019973,ENSDART00000005906,FBgn0003744
ENSDARG00000007323,ENSDART00000015193,FBgn0086656
ENSDARG00000043795,ENSDART00000064311,FBgn0036921
ENSDARG00000016443,ENSDART00000016791,FBgn0034258
ENSDARG00000003808,ENSDART00000009182,
ENSDARG00000025605,ENSDART00000038315,FBgn0016983
ENSDARG00000008748,ENSDART00000014188,FBgn0028913
ENSDARG00000008748,ENSDART00000014188,FBgn0000173
ENSDARG00000041723,ENSDART00000061149,FBgn0003890
ENSDARG00000041723,ENSDART00000061149,FBgn0003888
ENSDARG00000041723,ENSDART00000061149,FBgn0003887
ENSDARG00000041723,ENSDART00000061149,FBgn0003889
ENSDARG00000019293,ENSDART00000077800,FBgn0011763
ENSDARG00000052438,ENSDART00000074294,FBgn0011742
ENSDARG00000103553,ENSDART00000159274,
ENSDARG00000013472,ENSDART00000027740,FBgn0032705
ENSDARG00000006899,ENSDART00000061753,FBgn0038450
ENSDARG00000006899,ENSDART00000061753,FBgn0034142
ENSDARG00000006899,ENSDART00000061753,FBgn0085371
ENSDARG00000006899,ENSDART00000061753,FBgn0033464
ENSDARG00000006899,ENSDART00000061753,FBgn0038449
ENSDARG00000006899,ENSDART00000061753,FBgn0043792
ENSDARG00000006899,ENSDART00000061753,FBgn0038032
ENSDARG00000006899,ENSDART00000061753,FBgn0034143
ENSDARG00000006899,ENSDART00000061753,FBgn0038751
ENSDARG00000006899,ENSDART00000061753,FBgn0038033
ENSDARG00000006899,ENSDART00000061753,FBgn0029821
ENSDARG00000006899,ENSDART00000061753,FBgn0038451
ENSDARG00000006899,ENSDART00000061753,FBgn0039131
ENSDARG00000006899,ENSDART00000061753,FBgn0032055
ENSDARG00000006899,ENSDART00000061753,FBgn0034145
ENSDARG00000006899,ENSDART00000061753,FBgn0039620
ENSDARG00000006899,ENSDART00000061753,FBgn0023550
ENSDARG00000008153,ENSDART00000097194,
ENSDARG00000053979,ENSDART00000076103,FBgn0039402
ENSDARG00000015822,ENSDART00000086954,FBgn0034897
ENSDARG00000104538,ENSDART00000168228,FBgn0035236
ENSDARG00000036840,ENSDART00000104254,
ENSDARG00000043055,ENSDART00000063207,FBgn0035400
ENSDARG00000043055,ENSDART00000063207,FBgn0037003
ENSDARG00000043055,ENSDART00000063207,FBgn0037004
ENSDARG00000043055,ENSDART00000063207,FBgn0037005
ENSDARG00000062794,ENSDART00000091177,FBgn0051721
ENSDARG00000069527,ENSDART00000101263,FBgn0267383
ENSDARG00000069527,ENSDART00000101263,FBgn0058045
ENSDARG00000020926,ENSDART00000162872,
ENSDARG00000015524,ENSDART00000003428,FBgn0036030
ENSDARG00000027088,ENSDART00000039267,
ENSDARG00000033738,ENSDART00000014983,FBgn0004687
ENSDARG00000002659,ENSDART00000004474,FBgn0052371
ENSDARG00000002659,ENSDART00000004474,FBgn0027066
ENSDARG00000002659,ENSDART00000004474,FBgn0051907
ENSDARG00000002659,ENSDART00000004474,FBgn0030191
ENSDARG00000002659,ENSDART00000004474,FBgn0031585
ENSDARG00000002659,ENSDART00000004474,FBgn0034403
ENSDARG00000042876,ENSDART00000062931,
ENSDARG00000041332,ENSDART00000060577,FBgn0266449
ENSDARG00000076742,ENSDART00000003066,FBgn0086779
ENSDARG00000086826,ENSDART00000130131,FBgn0037665
ENSDARG00000105287,ENSDART00000157826,
ENSDARG00000044001,ENSDART00000064597,
ENSDARG00000043009,ENSDART00000063150,FBgn0037720
ENSDARG00000009208,ENSDART00000033819,FBgn0259680
ENSDARG00000039007,ENSDART00000145905,FBgn0000579
ENSDARG00000028336,ENSDART00000032392,FBgn0031417
ENSDARG00000028336,ENSDART00000032392,FBgn0032609
ENSDARG00000028336,ENSDART00000032392,FBgn0031418
ENSDARG00000038106,ENSDART00000055554,
ENSDARG00000033609,ENSDART00000042322,
ENSDARG00000012192,ENSDART00000013376,FBgn0037900
ENSDARG00000013522,ENSDART00000008752,FBgn0003067
ENSDARG00000013522,ENSDART00000008752,FBgn0034356
ENSDARG00000036942,ENSDART00000134266,FBgn0034825
ENSDARG00000036942,ENSDART00000134266,FBgn0263048
ENSDARG00000036942,ENSDART00000134266,FBgn0001128
ENSDARG00000023536,ENSDART00000037664,
ENSDARG00000015759,ENSDART00000016002,FBgn0032075
ENSDARG00000004171,ENSDART00000036891,FBgn0033468
ENSDARG00000057239,ENSDART00000112627,FBgn0035187
ENSDARG00000032919,ENSDART00000122520,
ENSDARG00000002635,ENSDART00000005313,
ENSDARG00000098228,ENSDART00000165689,
ENSDARG00000011157,ENSDART00000025841,FBgn0032796
