WBID,length
WBGene00015393,856
WBGene00015394,937
WBGene00005480,1044
WBGene00015395,1483
WBGene00005450,1011
WBGene00007284,2385
WBGene00007284,2301
WBGene00007284,930
WBGene00007284,2298
WBGene00007284,2214
WBGene00007284,843
WBGene00015403,1366
WBGene00015403,1385
WBGene00015404,1228
WBGene00015405,1008
WBGene00015405,876
WBGene00015406,483
WBGene00015407,1715
WBGene00015408,1408
WBGene00015409,1176
WBGene00015409,1176
WBGene00206366,975
WBGene00007285,1139
WBGene00007286,1591
WBGene00007287,3755
WBGene00000074,3227
WBGene00007288,452
WBGene00015410,1385
WBGene00015410,1239
WBGene00206529,437
WBGene00001194,3986
WBGene00001194,3554
WBGene00001194,2448
WBGene00001194,2645
WBGene00001194,3263
WBGene00001194,3980
WBGene00001194,3977
WBGene00001194,3971
WBGene00001194,3884
WBGene00001194,3878
WBGene00001194,3875
WBGene00001194,3869
WBGene00001194,2454
WBGene00001194,2651
WBGene00001194,3563
WBGene00001194,3557
WBGene00001194,3548
WBGene00001194,3272
WBGene00001194,3266
WBGene00001194,3257
WBGene00001023,3179
WBGene00001023,3189
WBGene00001023,2961
WBGene00001023,2971
WBGene00001023,3170
WBGene00001023,3180
WBGene00001023,2623
WBGene00001023,2633
WBGene00007289,1550
WBGene00007289,1620
WBGene00007290,1805
WBGene00007291,1008
WBGene00007292,1470
WBGene00007293,696
WBGene00007294,468
WBGene00007295,1228
WBGene00007296,2215
WBGene00007296,2222
WBGene00015411,1043
WBGene00219410,221
WBGene00015412,1527
WBGene00015413,1297
WBGene00015414,162
WBGene00001119,1066
WBGene00001119,1285
WBGene00001119,1252
WBGene00015416,1035
WBGene00015417,563
WBGene00195067,277
WBGene00015418,5337
WBGene00015418,5383
WBGene00015418,5633
WBGene00015418,3893
WBGene00015418,3005
WBGene00015418,5341
WBGene00015418,4208
WBGene00015439,2600
WBGene00015440,1341
WBGene00015441,1297
WBGene00015433,700
WBGene00015434,1889
WBGene00015435,1490
WBGene00015436,546
WBGene00015437,756
WBGene00006012,1053
WBGene00015438,1077
WBGene00005093,1113
WBGene00015425,3158
WBGene00015427,334
WBGene00015419,933
WBGene00015420,192
WBGene00015421,1441
WBGene00015422,1637
WBGene00001698,1926
WBGene00015423,1090
WBGene00015424,453
WBGene00005094,1023
WBGene00015428,826
WBGene00015429,1809
WBGene00015430,1557
WBGene00015431,2242
WBGene00045270,511
WBGene00015442,973
WBGene00002989,1359
WBGene00007297,3081
WBGene00001405,1470
WBGene00001405,1517
WBGene00077685,488
WBGene00219286,238
WBGene00002069,1922
WBGene00004426,494
WBGene00004426,506
WBGene00007299,413
WBGene00007301,697
WBGene00007302,819
WBGene00007303,516
WBGene00005300,1065
WBGene00005437,1189
WBGene00004795,2653
WBGene00015444,540
WBGene00006782,1039
WBGene00015446,1044
WBGene00015447,1029
WBGene00015448,1127
WBGene00015449,1724
WBGene00015450,1122
WBGene00015451,1700
WBGene00006929,4872
WBGene00000503,2046
WBGene00006810,1992
WBGene00006810,2060
WBGene00006810,2010
WBGene00006810,2078
WBGene00000990,1056
WBGene00195081,1506
WBGene00007309,1141
WBGene00007309,981
WBGene00007309,969
WBGene00007310,1455
WBGene00007304,692
WBGene00007304,196
WBGene00007305,1166
WBGene00003432,452
WBGene00007306,730
WBGene00001001,3071
WBGene00001204,870
WBGene00007307,713
WBGene00007307,713
WBGene00007308,1245
WBGene00015458,574
WBGene00015459,396
WBGene00077489,800
WBGene00003402,1944
WBGene00003402,1370
WBGene00003402,1965
WBGene00003402,1938
WBGene00015453,622
WBGene00004040,4659
WBGene00015454,1478
WBGene00015455,278
WBGene00015456,678
WBGene00015457,594
WBGene00007311,261
WBGene00007312,531
WBGene00007313,856
WBGene00007313,854
WBGene00007314,3213
WBGene00003392,3196
WBGene00003392,408
WBGene00007315,903
WBGene00007315,862
WBGene00007316,354
WBGene00007316,190
WBGene00004083,1490
WBGene00220253,132
WBGene00003999,3883
WBGene00003999,3544
WBGene00007317,792
WBGene00003043,1250
WBGene00003043,1895
WBGene00007319,477
WBGene00045242,406
WBGene00194886,305
WBGene00219280,721
WBGene00219314,564
WBGene00007320,650
WBGene00004100,1258
WBGene00007321,1076
WBGene00007322,1736
WBGene00007323,1227
WBGene00004344,606
WBGene00004344,744
WBGene00007324,616
WBGene00007328,1236
WBGene00007329,4979
WBGene00007329,4985
WBGene00007329,4856
WBGene00007330,1714
WBGene00007331,1323
WBGene00007331,1327
WBGene00007331,1339
WBGene00007332,1035
WBGene00007332,970
WBGene00007332,816
WBGene00007332,959
WBGene00007332,956
WBGene00007333,2833
WBGene00007333,2839
WBGene00007333,886
WBGene00007334,710
WBGene00086567,418
WBGene00007335,1247
WBGene00001795,5187
WBGene00007336,975
WBGene00007337,551
WBGene00007338,839
WBGene00015460,673
WBGene00015460,664
WBGene00015461,1253
WBGene00001428,871
WBGene00001563,3486
WBGene00015462,2101
WBGene00015463,1845
WBGene00015464,1956
WBGene00015464,2193
WBGene00015464,2063
WBGene00015464,2203
WBGene00015465,1320
WBGene00015466,1093
WBGene00015466,1028
WBGene00015466,654
WBGene00015466,589
WBGene00007325,1437
WBGene00007326,776
WBGene00007327,4402
WBGene00015477,1910
WBGene00015477,1585
WBGene00015477,1693
WBGene00015477,1798
WBGene00015478,1731
WBGene00015478,505
WBGene00015478,510
WBGene00015478,1727
WBGene00015479,1882
WBGene00015480,2040
WBGene00015480,2015
WBGene00015480,1592
WBGene00015481,3108
WBGene00015487,599
WBGene00003214,1578
WBGene00003214,1684
WBGene00003214,1663
WBGene00003214,1648
WBGene00003214,1684
WBGene00003214,1663
WBGene00002855,1980
WBGene00002855,2016
WBGene00015488,853
WBGene00006516,2717
WBGene00006515,802
WBGene00002881,1712
WBGene00015483,924
WBGene00003523,1503
WBGene00003523,1374
WBGene00003523,1335
WBGene00015484,2577
WBGene00015484,2735
WBGene00015484,2634
WBGene00015484,2792
WBGene00015485,2622
WBGene00015486,2404
WBGene00007339,2144
WBGene00007339,2187
WBGene00007340,3180
WBGene00014666,3204
WBGene00014666,3643
WBGene00014666,3064
WBGene00014666,3503
WBGene00007341,899
WBGene00007342,738
WBGene00044029,390
WBGene00015470,1623
WBGene00015470,1629
WBGene00000900,2710
WBGene00000900,2435
WBGene00000900,2839
WBGene00000900,1568
WBGene00015467,1588
WBGene00000239,1636
WBGene00000239,1663
WBGene00001514,2314
WBGene00015468,1998
WBGene00015468,1995
WBGene00015469,1349
WBGene00004927,1742
WBGene00004927,1707
WBGene00015471,1003
WBGene00015471,979
WBGene00015471,1493
WBGene00015472,1619
WBGene00015473,662
WBGene00002062,846
WBGene00015474,910
WBGene00015476,482
WBGene00015476,697
WBGene00015492,1286
WBGene00015493,444
WBGene00015494,1200
WBGene00015494,1239
WBGene00000133,1728
WBGene00000136,1883
WBGene00015495,459
WBGene00015496,1721
WBGene00001455,583
WBGene00001455,354
WBGene00005643,1170
WBGene00005643,1203
WBGene00005643,1164
WBGene00005613,1035
WBGene00005612,1164
WBGene00015491,260
WBGene00006288,1062
WBGene00006288,1158
WBGene00005228,778
WBGene00005228,852
WBGene00005228,1243
WBGene00005228,564
WBGene00005228,1029
WBGene00005228,564
WBGene00005228,582
WBGene00005228,918
WBGene00005228,453
WBGene00005228,471
WBGene00206359,1005
WBGene00206359,720
WBGene00006087,1119
WBGene00006087,1125
WBGene00005642,1190
WBGene00005516,1130
WBGene00005516,488
WBGene00006182,987
WBGene00006182,462
WBGene00015489,439
WBGene00001564,3303
WBGene00001564,3202
WBGene00007343,1005
WBGene00007344,914
WBGene00007345,471
WBGene00007346,1062
WBGene00007347,1711
WBGene00007348,2120
WBGene00007349,831
WBGene00007350,1618
WBGene00007351,1263
WBGene00007351,894
WBGene00007351,770
WBGene00050939,111
WBGene00015497,1577
WBGene00000518,1778
WBGene00000518,1915
WBGene00007352,2762
WBGene00007353,512
WBGene00007353,292
WBGene00007354,1201
WBGene00007355,598
WBGene00007356,461
WBGene00044235,450
WBGene00255702,436
WBGene00007357,881
WBGene00007357,692
WBGene00007357,871
WBGene00007357,871
WBGene00001550,1851
WBGene00001550,1821
WBGene00007358,1928
WBGene00007359,553
WBGene00015499,5655
WBGene00004803,925
WBGene00044414,445
WBGene00015500,708
WBGene00015501,2590
WBGene00015501,2599
WBGene00015504,2364
WBGene00006823,2135
WBGene00006823,1927
WBGene00015505,1088
WBGene00015505,960
WBGene00015505,964
WBGene00004380,1293
WBGene00015507,2202
WBGene00015507,2211
WBGene00015507,1185
WBGene00015507,1176
WBGene00015507,1147
WBGene00015507,1061
WBGene00015508,1041
WBGene00015509,1339
WBGene00015509,1349
WBGene00015509,1381
WBGene00015509,1391
WBGene00015510,1394
WBGene00015511,1050
WBGene00015512,2327
WBGene00015512,2486
WBGene00015513,1521
WBGene00015514,660
WBGene00004823,782
WBGene00015515,1583
WBGene00015516,1145
WBGene00005262,999
WBGene00015517,1515
WBGene00015517,519
WBGene00015517,613
WBGene00001615,3067
WBGene00001615,2757
WBGene00007360,765
WBGene00006277,1026
WBGene00005933,927
WBGene00044114,924
WBGene00044115,1339
WBGene00044116,933
WBGene00189947,498
WBGene00007361,2076
WBGene00007362,1541
WBGene00007363,1013
WBGene00007364,1145
WBGene00007365,742
WBGene00007365,1288
WBGene00007366,984
WBGene00001552,2181
WBGene00006278,1074
WBGene00007367,1111
WBGene00005428,1035
WBGene00007373,519
WBGene00007368,1138
WBGene00007368,1222
WBGene00007368,1210
WBGene00007368,1294
WBGene00007368,1493
WBGene00007368,1577
WBGene00007368,1486
WBGene00007368,1570
WBGene00007369,489
WBGene00007370,1043
WBGene00005429,1098
WBGene00007372,9546
WBGene00004452,287
WBGene00004452,285
WBGene00004452,286
WBGene00004452,323
WBGene00004452,284
WBGene00004452,299
WBGene00005768,1056
WBGene00044169,525
WBGene00175031,534
WBGene00003196,3487
WBGene00003196,3491
WBGene00003196,3806
WBGene00003196,3338
WBGene00007374,1731
WBGene00007375,987
WBGene00005271,1172
WBGene00005271,1287
WBGene00007377,678
WBGene00007378,1744
WBGene00007378,994
WBGene00014668,694
WBGene00007379,1113
WBGene00006264,1041
WBGene00006262,1047
WBGene00003653,1140
WBGene00003640,1330
WBGene00003640,614
WBGene00003640,548
WBGene00007380,2505
WBGene00007381,2808
WBGene00007382,428
WBGene00007383,321
WBGene00015518,576
WBGene00015525,3647
WBGene00015526,1230
WBGene00015519,1848
WBGene00001612,2959
WBGene00015520,246
WBGene00015521,150
WBGene00015522,1249
WBGene00015523,1489
WBGene00015524,2034
WBGene00015527,1074
WBGene00015528,277
WBGene00006716,651
WBGene00015529,573
WBGene00015529,644
WBGene00006717,882
WBGene00002092,357
WBGene00044579,285
WBGene00015530,563
WBGene00015531,249
WBGene00015531,357
WBGene00015532,875
WBGene00015534,629
WBGene00015535,858
WBGene00015536,693
WBGene00015537,845
WBGene00015538,1498
WBGene00015539,1650
WBGene00015539,1729
WBGene00015539,749
WBGene00015540,1595
WBGene00015541,1593
WBGene00015541,1098
WBGene00004973,439
WBGene00005728,1040
WBGene00189995,724
WBGene00004182,2016
WBGene00004182,643
WBGene00004182,1692
WBGene00004182,2091
WBGene00015544,1922
WBGene00015545,1986
WBGene00015545,1992
WBGene00015546,870
WBGene00015547,3326
WBGene00015548,2364
WBGene00015548,2320
WBGene00077591,2379
WBGene00000585,2202
WBGene00006572,275
WBGene00006572,343
WBGene00003695,1367
WBGene00003695,1421
WBGene00003695,1319
WBGene00003695,1373
WBGene00002228,3197
WBGene00015549,292
WBGene00015551,1353
WBGene00015551,1238
WBGene00015552,1872
WBGene00015553,2603
WBGene00015553,2477
WBGene00015554,769
WBGene00015554,612
WBGene00015555,2351
WBGene00015555,2474
WBGene00015557,2760
WBGene00000542,2743
WBGene00000542,2614
WBGene00000542,2523
WBGene00000542,342
WBGene00000542,2585
WBGene00015558,483
WBGene00015558,568
WBGene00015559,1423
WBGene00044446,621
WBGene00007384,1512
WBGene00003876,2586
WBGene00014669,1354
WBGene00014669,1298
WBGene00005085,957
WBGene00007385,931
WBGene00007386,1511
WBGene00007387,1789
WBGene00007388,1362
WBGene00007389,633
WBGene00007389,849
WBGene00007390,645
WBGene00007390,135
WBGene00007391,1235
WBGene00007391,1299
WBGene00007392,1230
WBGene00007392,1248
WBGene00206499,132
WBGene00219445,201
WBGene00219446,201
WBGene00219447,201
WBGene00007393,1185
WBGene00007394,1779
WBGene00007394,1506
WBGene00007395,1358
WBGene00044795,1083
WBGene00044795,735
WBGene00206364,426
WBGene00206364,398
WBGene00001821,1750
WBGene00001821,1226
WBGene00001821,1040
WBGene00015560,204
WBGene00003628,1905
WBGene00003628,1744
WBGene00003963,1866
WBGene00003963,1762
WBGene00003963,1698
WBGene00003963,1594
WBGene00003963,1500
WBGene00003963,1396
WBGene00005008,2505
WBGene00005008,2322
WBGene00015561,1471
WBGene00015561,1491
WBGene00015561,1364
WBGene00015561,1384
WBGene00015561,779
WBGene00007396,1697
WBGene00007397,1405
WBGene00007398,815
WBGene00007399,991
WBGene00007406,765
WBGene00003572,2201
WBGene00043994,964
WBGene00044227,891
WBGene00007400,982
WBGene00007400,589
WBGene00006579,3522
WBGene00006579,3408
WBGene00006579,3592
WBGene00006579,3056
WBGene00003571,1836
WBGene00007401,1077
WBGene00007402,1700
WBGene00007403,1600
WBGene00007403,1638
WBGene00007404,1478
WBGene00007405,944
WBGene00007407,448
WBGene00007408,509
WBGene00007409,1807
WBGene00007409,1637
WBGene00007409,1638
WBGene00003828,1350
WBGene00007410,666
WBGene00195209,315
WBGene00007411,676
WBGene00007411,427
WBGene00235302,102
WBGene00015566,1125
WBGene00015567,1719
WBGene00015567,1909
WBGene00015567,1740
WBGene00015567,1930
WBGene00015568,1107
WBGene00003526,1330
WBGene00015569,1324
WBGene00015569,1447
WBGene00044673,345
WBGene00015564,405
WBGene00015565,1124
WBGene00007420,470
WBGene00007412,2657
WBGene00007412,382
WBGene00007413,2303
WBGene00007414,1290
WBGene00007414,3702
WBGene00007415,1690
WBGene00007416,1236
WBGene00007417,1169
WBGene00007418,1070
WBGene00007419,598
WBGene00006593,4082
WBGene00015570,1576
WBGene00006620,3048
WBGene00235296,147
WBGene00003961,2241
WBGene00003961,2463
WBGene00003961,2524
WBGene00006957,2292
WBGene00006957,2829
WBGene00004101,2543
WBGene00004101,2590
WBGene00015572,756
WBGene00015573,666
WBGene00044608,491
WBGene00000465,1893
WBGene00000465,617
WBGene00000223,2155
WBGene00000223,2164
WBGene00000223,2281
WBGene00000223,2307
WBGene00000223,2083
WBGene00000223,2015
WBGene00000380,1928
WBGene00000380,1829
WBGene00000380,1564
WBGene00000380,1465
WBGene00000380,1544
WBGene00000380,1476
WBGene00000380,1464
WBGene00015578,711
WBGene00015574,646
WBGene00006258,1056
WBGene00006257,1029
WBGene00006259,1127
WBGene00006256,1044
WBGene00015576,1411
WBGene00015576,1410
WBGene00015576,1611
WBGene00015577,1595
WBGene00015577,1702
WBGene00007421,706
WBGene00007421,675
WBGene00000532,2934
WBGene00002986,2357
WBGene00015579,461
WBGene00015580,4271
WBGene00015581,2926
WBGene00000479,2205
WBGene00000537,2808
WBGene00003024,1253
WBGene00003024,1312
WBGene00000854,1655
WBGene00000854,1706
WBGene00000854,1587
WBGene00015582,532
WBGene00015582,715
WBGene00004932,833
WBGene00044773,569
WBGene00015583,2155
WBGene00015583,2220
WBGene00015586,1243
WBGene00015587,1271
WBGene00015588,1203
WBGene00015589,849
WBGene00015589,1323
WBGene00006996,2790
WBGene00001835,1678
WBGene00007433,4372
WBGene00003813,2573
WBGene00004723,1301
WBGene00007434,1298
WBGene00006724,1121
WBGene00007435,1536
WBGene00007436,686
WBGene00007430,956
WBGene00007431,1584
WBGene00007432,903
WBGene00044012,912
WBGene00044044,1298
WBGene00007422,1697
WBGene00007422,1709
WBGene00007423,697
WBGene00007423,657
WBGene00007423,690
WBGene00007423,722
WBGene00007424,1528
WBGene00007424,1600
WBGene00007424,1489
WBGene00007425,2041
WBGene00007425,1695
WBGene00007426,1446
WBGene00007427,722
WBGene00007428,2658
WBGene00007428,2712
WBGene00007429,790
WBGene00007429,776
WBGene00007429,697
WBGene00007429,661
WBGene00000142,1240
WBGene00001174,1519
WBGene00001174,872
WBGene00001174,669
WBGene00015590,1140
WBGene00003102,1031
WBGene00015591,1089
WBGene00015591,1053
WBGene00015592,1354
WBGene00006582,1095
WBGene00006582,2521
WBGene00235325,267
WBGene00015593,237
WBGene00015602,1279
WBGene00015602,1274
WBGene00015603,447
WBGene00015604,723
WBGene00015605,311
WBGene00044415,768
WBGene00044416,204
WBGene00015594,708
WBGene00015595,835
WBGene00015598,1219
WBGene00015599,1105
WBGene00015600,1296
WBGene00015601,1179
WBGene00007437,368
WBGene00007437,409
WBGene00077692,321
WBGene00119201,514
WBGene00007438,1017
WBGene00007439,348
WBGene00007440,941
WBGene00007441,171
WBGene00007442,285
WBGene00050891,243
WBGene00015606,1464
WBGene00015613,947
WBGene00044417,929
WBGene00015607,985
WBGene00015608,1838
WBGene00015608,1014
WBGene00015609,2631
WBGene00015609,2862
WBGene00015610,912
WBGene00015611,1878
WBGene00007450,695
WBGene00007457,818
WBGene00007458,448
WBGene00007458,437
WBGene00007459,404
WBGene00007459,408
WBGene00007460,1364
WBGene00007460,1378
WBGene00007460,507
WBGene00007460,964
WBGene00007460,978
WBGene00045069,455
WBGene00007452,1059
WBGene00005684,972
WBGene00007453,1083
WBGene00007453,963
WBGene00007454,882
WBGene00007455,2048
WBGene00007455,2010
WBGene00007456,963
WBGene00219217,1190
WBGene00007443,725
WBGene00007443,243
WBGene00007444,2456
WBGene00007444,2393
WBGene00007444,1576
WBGene00007444,1656
WBGene00007445,1477
WBGene00007445,1494
WBGene00007446,1654
WBGene00007446,1567
WBGene00007446,1522
WBGene00007447,715
WBGene00007448,1143
WBGene00004309,618
WBGene00003657,1494
WBGene00007449,264
WBGene00015614,3042
WBGene00015615,969
WBGene00015616,1195
WBGene00015616,1074
WBGene00015616,1101
WBGene00004926,1296
WBGene00004926,972
WBGene00015618,683
WBGene00044418,965
WBGene00044418,862
WBGene00044418,862
WBGene00015619,977
WBGene00015620,6863
WBGene00007462,1652
WBGene00007469,1561
WBGene00007470,1388
WBGene00007471,1448
WBGene00007472,1449
WBGene00007473,1287
WBGene00007474,606
WBGene00086566,983
WBGene00206395,75
WBGene00007463,4307
WBGene00007463,3422
WBGene00007464,2425
WBGene00007464,603
WBGene00007465,669
WBGene00007465,826
WBGene00007465,1467
WBGene00007465,1669
WBGene00003862,1535
WBGene00007466,1167
WBGene00007467,1434
WBGene00004780,1752
WBGene00004780,1710
WBGene00004780,2865
WBGene00015621,596
WBGene00015621,659
WBGene00002146,1706
WBGene00015622,1164
WBGene00015623,873
WBGene00015624,1201
WBGene00002023,1348
WBGene00002023,1277
WBGene00002023,721
WBGene00003911,2314
WBGene00003911,2304
WBGene00003911,2211
WBGene00003911,1027
WBGene00015625,507
WBGene00015626,1068
WBGene00015627,1058
WBGene00015628,1422
WBGene00015628,1355
WBGene00015629,1228
WBGene00003448,457
WBGene00015630,3117
WBGene00220250,1842
WBGene00044484,694
WBGene00044484,646
WBGene00006981,1030
WBGene00006820,20716
WBGene00006820,24858
WBGene00006820,4723
WBGene00006820,4760
WBGene00006820,18796
WBGene00006820,22938
WBGene00006820,21518
WBGene00015631,975
WBGene00015632,2203
WBGene00015632,2019
WBGene00015633,877
WBGene00015634,1494
WBGene00015635,3135
WBGene00015635,3141
WBGene00015635,3144
WBGene00004431,690
WBGene00004431,697
WBGene00004431,770
WBGene00004431,704
WBGene00015636,664
WBGene00206357,364
WBGene00004215,6993
WBGene00004215,4944
WBGene00004215,4104
WBGene00004215,7134
WBGene00004215,6408
WBGene00004215,7065
WBGene00004215,4194
WBGene00004215,4025
WBGene00004215,7125
WBGene00004215,7197
WBGene00004215,5021
WBGene00004215,7070
WBGene00000958,2867
WBGene00000958,2873
WBGene00000958,2399
WBGene00000958,2405
WBGene00000958,2774
WBGene00015637,981
WBGene00044295,837
WBGene00004102,1316
WBGene00003859,452
WBGene00015638,2004
WBGene00015639,1466
WBGene00015641,3168
WBGene00015641,3223
WBGene00015642,3470
WBGene00015642,3072
WBGene00015644,2568
WBGene00015644,2338
WBGene00015645,974
WBGene00015645,782
WBGene00015646,2333
WBGene00007476,614
WBGene00007476,446
WBGene00007476,727
WBGene00007476,198
WBGene00000522,625
WBGene00000522,813
WBGene00007482,2025
WBGene00007483,1253
WBGene00015647,1951
WBGene00015648,1244
WBGene00015648,1058
WBGene00015649,1080
WBGene00007478,471
WBGene00007479,4929
