WBID,length
WBGene00000942,3601
WBGene00000942,1590
WBGene00000942,3568
WBGene00000942,3743
WBGene00000942,3710
WBGene00000942,1557
WBGene00000942,1207
WBGene00000942,1240
WBGene00000950,2489
WBGene00000950,2478
WBGene00000950,2577
WBGene00000951,1899
WBGene00000951,1895
WBGene00000952,1995
WBGene00000953,1930
WBGene00000953,1848
WBGene00000955,2164
WBGene00000955,1888
WBGene00000958,2867
WBGene00000958,2873
WBGene00000958,2399
WBGene00000958,2405
WBGene00000958,2774
WBGene00000959,2213
WBGene00000959,2432
WBGene00000959,584
WBGene00000959,869
WBGene00000959,1498
WBGene00000959,1802
WBGene00000960,2388
WBGene00000961,2392
WBGene00000961,2481
WBGene00000962,13935
WBGene00000963,1568
WBGene00000963,1604
WBGene00000963,1606
WBGene00000964,1624
WBGene00000965,1220
WBGene00000966,1224
WBGene00000966,1383
WBGene00000966,1208
WBGene00000967,999
WBGene00000967,989
WBGene00000967,781
WBGene00000968,1034
WBGene00000969,1328
WBGene00000970,1451
WBGene00000971,1218
WBGene00000972,1153
WBGene00000972,1018
WBGene00000972,1007
WBGene00000972,1028
WBGene00000973,1033
WBGene00000974,891
WBGene00000975,839
WBGene00000976,1292
WBGene00000977,926
WBGene00000978,932
WBGene00000979,1343
WBGene00000980,1475
WBGene00000980,1044
WBGene00000981,950
WBGene00000981,1012
WBGene00000982,1084
WBGene00000983,1440
WBGene00000984,882
WBGene00000985,1163
WBGene00000985,1173
WBGene00000986,1079
WBGene00000986,1082
WBGene00000987,1846
WBGene00000987,1853
WBGene00000988,1020
WBGene00000989,1200
WBGene00000990,1056
WBGene00000991,1402
WBGene00000992,1378
WBGene00000993,1057
WBGene00000994,2963
WBGene00000994,2972
WBGene00000995,2736
WBGene00000995,2813
WBGene00000996,1030
WBGene00000996,1168
WBGene00000998,39733
WBGene00000998,39782
WBGene00000998,36851
WBGene00001000,2479
WBGene00001000,1525
WBGene00001001,3071
WBGene00001002,2255
WBGene00001005,537
WBGene00001005,595
WBGene00001005,617
WBGene00001006,3775
WBGene00001006,1586
WBGene00001006,1763
WBGene00001007,1468
WBGene00001007,1548
WBGene00001007,1462
WBGene00001007,1542
WBGene00001008,3122
WBGene00001008,3101
WBGene00001008,2046
WBGene00001008,2899
WBGene00001008,954
WBGene00001016,3391
WBGene00001016,3296
WBGene00001017,4686
WBGene00001017,4761
WBGene00001017,3917
WBGene00001017,4677
WBGene00001017,4602
WBGene00001018,1156
WBGene00001019,1667
WBGene00001019,1695
WBGene00001019,723
WBGene00001020,1255
WBGene00001021,615
WBGene00001022,1022
WBGene00001023,3179
WBGene00001023,3189
WBGene00001023,2961
WBGene00001023,2971
WBGene00001023,3170
WBGene00001023,3180
WBGene00001023,2623
WBGene00001023,2633
WBGene00001025,1953
WBGene00001026,2764
WBGene00001026,2619
WBGene00001027,2005
WBGene00001028,1624
WBGene00001028,1572
WBGene00001029,2061
WBGene00001030,2147
WBGene00001030,2284
WBGene00001031,1404
WBGene00001032,738
WBGene00001032,1090
WBGene00001033,693
WBGene00001033,554
WBGene00001034,1417
WBGene00001034,1445
WBGene00001034,1554
WBGene00001035,1611
WBGene00001036,914
WBGene00001036,1046
WBGene00001037,1530
WBGene00001038,2228
WBGene00001038,1463
WBGene00001039,487
WBGene00001040,1120
WBGene00001041,984
WBGene00001042,750
WBGene00001043,2696
WBGene00001043,1767
WBGene00001043,1648
WBGene00001044,1178
WBGene00001045,2504
WBGene00001045,1091
WBGene00001046,1701
WBGene00001047,1864
WBGene00001047,1935
WBGene00001047,2641
WBGene00001047,2712
WBGene00001048,827
WBGene00001048,468
WBGene00001049,3142
WBGene00001049,3147
WBGene00001050,1249
WBGene00001050,1348
WBGene00001051,692
WBGene00001052,1603
WBGene00001052,1429
WBGene00001052,1420
WBGene00001052,1367
WBGene00001053,2281
WBGene00001053,2686
WBGene00001053,2713
WBGene00001053,2368
WBGene00001054,2472
WBGene00001054,2532
WBGene00001054,2313
WBGene00001055,2560
WBGene00001056,3039
WBGene00001056,3027
WBGene00001057,2044
WBGene00001057,2082
WBGene00001058,2356
WBGene00001058,2275
WBGene00001058,2356
WBGene00001058,2275
WBGene00001059,2489
WBGene00001059,2097
WBGene00001059,2485
WBGene00001060,2192
WBGene00001060,814
WBGene00001061,2196
WBGene00001062,1128
WBGene00001063,4223
WBGene00001063,3492
WBGene00001064,1328
WBGene00001065,964
WBGene00001066,1002
WBGene00001067,897
WBGene00001068,4044
WBGene00001069,1154
WBGene00001070,1639
WBGene00001071,1070
WBGene00001071,634
WBGene00001072,1592
WBGene00001072,1640
WBGene00001072,1684
WBGene00001073,1277
WBGene00001073,1430
WBGene00001074,985
WBGene00001075,1041
WBGene00001076,1124
WBGene00001077,1845
WBGene00001078,2146
WBGene00001079,1390
WBGene00001080,5451
WBGene00001080,1514
WBGene00001081,10838
WBGene00001082,1966
WBGene00001082,1948
WBGene00001085,4016
WBGene00001086,4768
WBGene00001087,4915
WBGene00001088,614
WBGene00001088,580
WBGene00001088,784
WBGene00001089,3314
WBGene00001090,3299
WBGene00001090,2520
WBGene00001092,572
WBGene00001093,2442
WBGene00001093,2202
WBGene00001093,2463
WBGene00001093,2256
WBGene00001094,1761
WBGene00001094,1782
WBGene00001095,1894
WBGene00001096,959
WBGene00001099,2851
WBGene00001101,2409
WBGene00001101,3277
WBGene00001101,2196
WBGene00001102,2504
WBGene00001103,759
WBGene00001104,1028
WBGene00001105,867
WBGene00001105,825
WBGene00001105,790
WBGene00001106,1284
WBGene00001107,935
WBGene00001108,996
WBGene00001109,1388
WBGene00001110,2822
WBGene00001112,3044
WBGene00001112,2628
WBGene00001112,2137
WBGene00001113,2390
WBGene00001113,1356
WBGene00001113,2444
WBGene00001113,1411
WBGene00001113,1306
WBGene00001113,949
WBGene00001113,1424
WBGene00001113,1675
WBGene00001113,1678
WBGene00001113,1609
WBGene00001113,2512
WBGene00001113,667
WBGene00001113,547
WBGene00001113,544
WBGene00001113,850
WBGene00001113,796
WBGene00001113,468
WBGene00001113,1497
WBGene00001113,1345
WBGene00001115,2755
WBGene00001115,2498
WBGene00001115,185
WBGene00001116,3016
WBGene00001116,3337
WBGene00001116,3237
WBGene00001117,2198
WBGene00001117,1993
WBGene00001117,2401
WBGene00001118,4188
WBGene00001118,1818
WBGene00001118,2142
WBGene00001119,1066
WBGene00001119,1285
WBGene00001119,1252
WBGene00001121,1496
WBGene00001121,1725
WBGene00001122,1700
WBGene00001122,1033
WBGene00001122,1212
WBGene00001122,1146
WBGene00001123,1767
WBGene00001127,1691
WBGene00001129,1820
WBGene00001129,1774
WBGene00001130,2671
WBGene00001130,3266
WBGene00001131,11184
WBGene00001131,1088
WBGene00001131,10506
WBGene00001131,7707
WBGene00001131,4893
WBGene00001131,822
WBGene00001131,732
WBGene00001131,938
WBGene00001131,11151
WBGene00001131,10473
WBGene00001131,7674
WBGene00001132,2561
WBGene00001132,2409
WBGene00001132,2782
WBGene00001132,4746
WBGene00001132,2526
WBGene00001133,1595
WBGene00001134,3287
WBGene00001135,2184
WBGene00001135,2089
WBGene00001136,1540
WBGene00001136,1580
WBGene00001137,3238
WBGene00001137,3153
WBGene00001145,2311
WBGene00001145,2482
WBGene00001145,2345
WBGene00001145,2516
WBGene00001147,216
WBGene00001147,632
WBGene00001148,3234
WBGene00001148,3240
WBGene00001148,2439
WBGene00001149,1842
WBGene00001150,2364
WBGene00001151,1055
WBGene00001151,1062
WBGene00001151,859
WBGene00001152,917
WBGene00001153,1571
WBGene00001154,1400
WBGene00001155,1128
WBGene00001155,1167
WBGene00001156,811
WBGene00001157,1384
WBGene00001158,1640
WBGene00001158,1640
WBGene00001159,2332
WBGene00001159,2225
WBGene00001159,399
WBGene00001159,1176
WBGene00001160,2694
WBGene00001160,2670
WBGene00001161,1399
WBGene00001162,1239
WBGene00001162,855
WBGene00001162,1199
WBGene00001162,1077
WBGene00001163,955
WBGene00001164,649
WBGene00001165,1277
WBGene00001166,3057
WBGene00001167,2812
WBGene00001167,2800
WBGene00001167,2734
WBGene00001167,2729
WBGene00001167,2765
WBGene00001167,2722
WBGene00001167,2687
WBGene00001168,1537
WBGene00001168,1548
WBGene00001169,1726
WBGene00001169,1624
WBGene00001169,1917
WBGene00001169,752
WBGene00001169,750
WBGene00001169,1821
WBGene00001169,1624
WBGene00001169,1522
WBGene00001169,1815
WBGene00001170,557
WBGene00001171,3318
WBGene00001172,2565
WBGene00001172,2277
WBGene00001172,2564
WBGene00001172,2559
WBGene00001173,3098
WBGene00001173,2883
WBGene00001173,2951
WBGene00001173,2736
WBGene00001173,2935
WBGene00001173,2720
WBGene00001173,1240
WBGene00001173,3015
WBGene00001173,2800
WBGene00001173,2193
WBGene00001173,1978
WBGene00001173,2446
WBGene00001173,2231
WBGene00001173,2676
WBGene00001173,3107
WBGene00001173,2892
WBGene00001174,1519
WBGene00001174,872
WBGene00001174,669
WBGene00001175,1353
WBGene00001175,1351
WBGene00001175,1359
WBGene00001175,1318
WBGene00001177,4978
WBGene00001177,5014
WBGene00001177,2223
WBGene00001178,2669
WBGene00001178,2775
WBGene00001178,1469
WBGene00001178,1575
WBGene00001178,1887
WBGene00001178,2606
WBGene00001178,2712
WBGene00001178,2457
WBGene00001178,2775
WBGene00001179,3147
WBGene00001179,1920
WBGene00001179,1758
WBGene00001182,2088
WBGene00001182,1832
WBGene00001182,1915
WBGene00001182,2134
WBGene00001182,1915
WBGene00001182,1665
WBGene00001184,3662
WBGene00001184,3729
WBGene00001184,3641
WBGene00001184,3590
WBGene00001184,3475
WBGene00001184,3542
WBGene00001184,3454
WBGene00001184,3403
WBGene00001184,3727
WBGene00001184,3824
WBGene00001184,4116
WBGene00001185,815
WBGene00001185,779
WBGene00001186,1403
WBGene00001186,1442
WBGene00001186,1412
WBGene00001187,6298
WBGene00001187,6514
WBGene00001187,1267
WBGene00001188,1847
WBGene00001189,1696
WBGene00001189,1636
WBGene00001189,1599
WBGene00001190,2130
WBGene00001190,2268
WBGene00001190,2103
WBGene00001193,1298
WBGene00001194,3986
WBGene00001194,3554
WBGene00001194,2448
WBGene00001194,2645
WBGene00001194,3263
WBGene00001196,2307
WBGene00001196,2232
WBGene00001196,1839
WBGene00001202,1831
WBGene00001204,870
WBGene00001207,1723
WBGene00001207,1060
WBGene00001207,1679
WBGene00001208,2078
WBGene00001208,2010
WBGene00001208,1989
WBGene00001208,1809
WBGene00001208,2006
WBGene00001209,3588
WBGene00001210,1195
WBGene00001211,1717
WBGene00001211,1615
WBGene00001214,5212
WBGene00001215,4863
WBGene00001215,810
WBGene00001215,4869
WBGene00001223,789
WBGene00001223,657
WBGene00001223,528
WBGene00001224,2886
WBGene00001224,2767
WBGene00001225,2594
WBGene00001225,2588
WBGene00001225,1039
WBGene00001226,3007
WBGene00001227,1807
WBGene00001228,1720
WBGene00001229,1254
WBGene00001230,1139
WBGene00001230,1131
WBGene00001230,1113
WBGene00001231,1446
WBGene00001232,1259
WBGene00001232,501
WBGene00001233,842
WBGene00001234,971
WBGene00001234,996
WBGene00001235,521
WBGene00001236,508
WBGene00001237,540
WBGene00001239,1077
WBGene00001239,1025
WBGene00001239,921
WBGene00001239,974
WBGene00001239,1067
WBGene00001240,1039
WBGene00001241,963
WBGene00001242,884
WBGene00001243,961
WBGene00001243,940
WBGene00001243,960
WBGene00001244,928
WBGene00001245,930
WBGene00001245,846
WBGene00001246,956
WBGene00001246,414
WBGene00001247,1313
WBGene00001248,2759
WBGene00001248,2721
WBGene00001249,1955
WBGene00001249,1743
WBGene00001249,1947
WBGene00001249,1952
WBGene00001249,880
WBGene00001249,1740
WBGene00001250,1568
WBGene00001251,1148
WBGene00001251,1338
WBGene00001251,1011
WBGene00001251,1013
WBGene00001252,334
WBGene00001252,476
WBGene00001253,1402
WBGene00001253,1525
WBGene00001258,4872
WBGene00001258,1221
WBGene00001258,765
WBGene00001258,2661
WBGene00001259,4867
WBGene00001262,2296
WBGene00001262,2307
WBGene00001263,5615
WBGene00001263,4844
WBGene00001281,2069
WBGene00001284,3667
WBGene00001303,441
WBGene00001309,657
WBGene00001309,661
WBGene00001309,567
WBGene00001310,666
WBGene00001311,855
WBGene00001320,1628
WBGene00001320,677
WBGene00001324,3039
WBGene00001324,1066
WBGene00001325,2979
WBGene00001325,2934
WBGene00001328,11208
WBGene00001328,11214
WBGene00001328,11111
WBGene00001328,11118
WBGene00001328,11144
WBGene00001328,11151
WBGene00001328,11084
WBGene00001328,11091
WBGene00001328,11181
WBGene00001328,11187
WBGene00001328,11241
WBGene00001328,11247
WBGene00001329,2059
WBGene00001329,2065
WBGene00001330,2964
WBGene00001330,3000
WBGene00001330,3012
WBGene00001330,2833
WBGene00001330,2957
WBGene00001330,3011
WBGene00001330,3011
WBGene00001330,3002
WBGene00001330,3004
WBGene00001330,3003
WBGene00001330,2930
WBGene00001330,3000
WBGene00001330,2958
WBGene00001330,3012
WBGene00001330,2260
WBGene00001330,3090
WBGene00001330,2616
WBGene00001330,3165
WBGene00001330,3039
WBGene00001330,3075
WBGene00001330,3087
WBGene00001330,2908
WBGene00001330,3032
WBGene00001330,3086
WBGene00001330,3086
WBGene00001330,3077
WBGene00001330,3079
WBGene00001330,3078
WBGene00001330,3005
WBGene00001330,3075
WBGene00001330,3033
WBGene00001330,3087
WBGene00001330,2335
WBGene00001330,800
WBGene00001331,1566
WBGene00001332,1567
WBGene00001332,1896
WBGene00001332,1304
WBGene00001332,1633
WBGene00001333,2329
WBGene00001333,2295
WBGene00001334,1653
WBGene00001334,1534
WBGene00001334,1650
WBGene00001334,1758
WBGene00001334,1656
WBGene00001334,970
WBGene00001335,1295
WBGene00001335,1307
WBGene00001335,1256
WBGene00001336,2495
WBGene00001336,2276
WBGene00001336,2246
WBGene00001336,1378
WBGene00001336,764
WBGene00001337,3550
WBGene00001337,3531
WBGene00001338,1519
WBGene00001340,2045
WBGene00001340,2294
WBGene00001340,1961
WBGene00001340,2191
WBGene00001340,2019
WBGene00001340,1898
WBGene00001340,2158
WBGene00001340,1825
WBGene00001340,1893
WBGene00001340,1883
WBGene00001340,1485
WBGene00001340,1886
WBGene00001340,2147
WBGene00001340,1814
WBGene00001340,2032
WBGene00001340,1872
WBGene00001340,2039
WBGene00001340,2300
WBGene00001340,1967
WBGene00001340,2185
WBGene00001340,2025
WBGene00001340,2045
WBGene00001340,2306
WBGene00001340,1973
WBGene00001340,2191
WBGene00001340,2031
WBGene00001340,1821
WBGene00001340,2081
WBGene00001340,1748
WBGene00001340,1967
WBGene00001340,1806
WBGene00001345,1612
WBGene00001345,1807
WBGene00001352,4931
WBGene00001358,629
WBGene00001365,877
WBGene00001366,2965
WBGene00001366,2914
WBGene00001366,2966
WBGene00001366,2656
WBGene00001368,2099
WBGene00001371,760
WBGene00001372,1001
WBGene00001372,979
WBGene00001372,744
WBGene00001373,1718
WBGene00001374,1730
WBGene00001374,1614
WBGene00001374,1713
WBGene00001374,1714
WBGene00001377,1764
WBGene00001377,1692
WBGene00001385,657
WBGene00001385,255
WBGene00001386,615
WBGene00001386,619
WBGene00001386,764
WBGene00001387,644
WBGene00001388,714
WBGene00001389,623
WBGene00001389,623
WBGene00001389,271
WBGene00001390,913
WBGene00001391,525
WBGene00001391,528
WBGene00001392,778
WBGene00001393,1388
WBGene00001394,1269
WBGene00001394,472
WBGene00001394,745
WBGene00001395,1491
WBGene00001395,718
WBGene00001395,400
WBGene00001395,1417
WBGene00001395,1478
WBGene00001396,1545
WBGene00001396,1544
WBGene00001396,1299
WBGene00001396,1544
WBGene00001396,706
WBGene00001396,775
WBGene00001396,615
WBGene00001397,2335
WBGene00001398,1168
WBGene00001398,2821
WBGene00001398,1167
WBGene00001398,3190
WBGene00001398,2777
WBGene00001398,3488
WBGene00001399,1123
WBGene00001400,1376
WBGene00001400,1173
WBGene00001401,2221
WBGene00001402,2482
WBGene00001403,2288
WBGene00001403,2269
WBGene00001403,2386
WBGene00001403,2034
WBGene00001403,2134
WBGene00001403,2017
WBGene00001403,2403
WBGene00001403,2151
WBGene00001404,1216
WBGene00001404,1296
WBGene00001404,1851
WBGene00001405,1470
WBGene00001405,1517
WBGene00001406,1174
WBGene00001410,2410
WBGene00001410,2262
WBGene00001410,2103
WBGene00001410,2121
WBGene00001411,2309
WBGene00001411,388
WBGene00001412,1789
WBGene00001413,1668
WBGene00001413,1175
WBGene00001413,950
WBGene00001414,6244
WBGene00001414,6049
WBGene00001414,6176
WBGene00001423,1177
WBGene00001423,1347
WBGene00001424,552
WBGene00001425,573
WBGene00001425,629
WBGene00001426,497
WBGene00001426,1523
WBGene00001426,1489
WBGene00001426,1523
WBGene00001427,519
WBGene00001428,871
WBGene00001429,1002
WBGene00001430,925
WBGene00001430,1012
WBGene00001430,1420
WBGene00001430,1032
WBGene00001431,1488
WBGene00001432,1007
WBGene00001433,1081
WBGene00001434,1245
WBGene00001434,1189
WBGene00001434,1168
WBGene00001435,1376
WBGene00001435,1301
WBGene00001436,1487
WBGene00001437,1386
WBGene00001438,972
WBGene00001439,3084
WBGene00001439,2560
WBGene00001439,3192
WBGene00001439,1826
WBGene00001439,1612
WBGene00001439,1024
WBGene00001439,3027
WBGene00001439,2503
WBGene00001439,1555
WBGene00001439,3139
WBGene00001439,2261
WBGene00001439,1794
WBGene00001439,1737
WBGene00001439,846
WBGene00001439,789
WBGene00001439,258
WBGene00001440,1053
WBGene00001440,1147
WBGene00001441,1476
WBGene00001441,1869
WBGene00001441,1146
WBGene00001441,1007
WBGene00001442,866
WBGene00001442,857
WBGene00001443,4347
WBGene00001444,691
WBGene00001444,645
WBGene00001444,571
WBGene00001445,587
WBGene00001445,496
WBGene00001446,712
WBGene00001447,494
WBGene00001448,587
WBGene00001448,560
WBGene00001449,748
WBGene00001450,754
WBGene00001451,527
WBGene00001451,707
WBGene00001452,736
WBGene00001453,675
WBGene00001454,614
WBGene00001454,597
WBGene00001454,670
WBGene00001455,583
WBGene00001455,354
WBGene00001456,708
WBGene00001457,909
WBGene00001458,445
WBGene00001459,581
WBGene00001460,728
WBGene00001461,821
WBGene00001461,973
WBGene00001462,545
WBGene00001463,442
WBGene00001464,442
WBGene00001465,1962
WBGene00001466,499
WBGene00001468,2038
WBGene00001470,4463
WBGene00001475,8061
WBGene00001476,1868
WBGene00001476,1898
WBGene00001476,2001
WBGene00001477,1677
WBGene00001478,1663
WBGene00001479,1999
WBGene00001479,1711
WBGene00001480,1657
WBGene00001481,1690
WBGene00001481,2216
WBGene00001482,1048
WBGene00001482,1159
WBGene00001483,979
WBGene00001484,1832
WBGene00001485,1872
WBGene00001485,1881
WBGene00001486,601
WBGene00001487,1572
WBGene00001487,1251
WBGene00001487,1269
WBGene00001488,14210
WBGene00001488,2522
WBGene00001488,14564
WBGene00001488,14355
WBGene00001489,1847
WBGene00001489,1880
WBGene00001489,1851
WBGene00001489,1885
WBGene00001489,1944
WBGene00001489,1948
WBGene00001490,4175
WBGene00001491,2340
WBGene00001491,2390
WBGene00001491,2364
WBGene00001491,2414
WBGene00001491,2451
WBGene00001491,2501
WBGene00001492,4656
WBGene00001492,4698
WBGene00001493,3564
WBGene00001494,2608
WBGene00001494,2720
WBGene00001494,2377
WBGene00001495,4884
WBGene00001495,4815
WBGene00001495,3671
WBGene00001495,3635
WBGene00001495,5264
WBGene00001495,871
WBGene00001496,1854
WBGene00001496,1924
WBGene00001496,1644
WBGene00001497,1821
WBGene00001497,1643
WBGene00001497,1810
WBGene00001498,1911
WBGene00001499,1360
WBGene00001500,657
WBGene00001501,670
WBGene00001502,1125
WBGene00001502,968
WBGene00001502,958
WBGene00001503,1977
WBGene00001503,1649
WBGene00001503,1490
WBGene00001503,1577
WBGene00001503,1667
WBGene00001503,1619
WBGene00001505,1603
WBGene00001505,1695
WBGene00001506,1068
WBGene00001507,1163
WBGene00001508,2020
WBGene00001509,2540
WBGene00001510,2979
WBGene00001511,1817
WBGene00001512,1765
WBGene00001513,1986
WBGene00001514,2314
WBGene00001515,1890
WBGene00001516,4171
WBGene00001516,4079
WBGene00001516,4819
WBGene00001516,3960
WBGene00001516,3710
WBGene00001516,3491
WBGene00001516,2916
WBGene00001516,3931
WBGene00001516,3040
WBGene00001516,2919
WBGene00001516,4165
WBGene00001516,3393
WBGene00001517,2049
WBGene00001517,2142
WBGene00001517,1869
WBGene00001518,2195
WBGene00001518,2156
WBGene00001518,2315
WBGene00001518,781
WBGene00001518,1645
WBGene00001519,2152
WBGene00001519,2095
WBGene00001519,2171
WBGene00001520,1661
WBGene00001522,1365
WBGene00001523,1284
WBGene00001526,2838
WBGene00001526,2890
WBGene00001526,3261
WBGene00001526,2869
WBGene00001527,2336
WBGene00001528,3414
WBGene00001529,3357
WBGene00001530,3423
WBGene00001531,3411
WBGene00001532,3369
WBGene00001533,3249
WBGene00001533,3261
WBGene00001534,3138
WBGene00001534,3336
WBGene00001535,3642
WBGene00001536,3676
